Entrez_Id_1	Entrez_Id_2	Symbol_1	Symbol_2	Binary	BinarySingle	CoComplex	Prediction
9901	23368	SRGAP3	PPP1R13B	0	0	1	0
8874	23229	ARHGEF7	ARHGEF9	0	0	0	1
9632	9871	SEC24C	SEC24D	0	0	1	0
170589	80233	GPHA2	C17orf70	0	0	1	0
9410	9129	SNRNP40	PRPF3	0	0	1	0
26747	6855	NUFIP1	SYP	0	0	1	0
8513	9019	LIPF	MPZL1	0	0	1	0
7259	64591	TSPYL1	TSPY2	0	0	0	1
111	115	ADCY5	ADCY9	0	0	0	1
7431	23352	VIM	UBR4	0	0	1	0
3265	51209	HRAS	RAB9B	0	0	0	1
55156	8340	ARMC1	HIST1H2BL	0	0	1	0
7756	9184	ZNF207	BUB3	1	0	1	0
55885	8861	LMO3	LDB1	1	0	0	0
23527	23550	ACAP2	PSD4	0	0	0	1
3178	6227	HNRNPA1	RPS21	0	0	1	0
3142	3196	HLX	TLX2	0	0	0	1
83988	113878	NCALD	DTX2	1	0	0	0
79991	7375	OBFC1	USP4	0	0	1	0
7159	7574	TP53BP2	ZNF26	1	0	0	0
3813	1515	KIR3DS1	CTSV	0	0	1	0
5584	6011	PRKCI	GRK1	0	0	0	1
83878	127703	USHBP1	C1orf216	1	0	0	0
7257	9255	TSNAX	AIMP1	1	0	0	0
5954	7791	RCN1	ZYX	0	0	1	0
7325	7336	UBE2E2	UBE2V2	0	0	0	1
5268	3069	SERPINB5	HDLBP	0	0	1	0
353323	100131997	KRTAP12-2	FAM27E3	1	0	0	0
7329	10401	UBE2I	PIAS3	1	0	0	0
54507	118427	ADAMTSL4	OLFM3	1	0	0	0
3005	5890	H1F0	RAD51B	1	0	0	0
1173	57455	AP2M1	REXO1	0	0	1	0
2977	2983	GUCY1A2	GUCY1B3	0	0	0	1
57096	163050	RPGRIP1	ZNF564	1	0	0	0
2251	2259	FGF6	FGF14	0	0	0	1
7295	81567	TXN	TXNDC5	0	0	0	1
4867	10188	NPHP1	TNK2	1	0	0	0
1738	9054	DLD	NFS1	0	0	1	0
2038	116179	EPB42	TGM7	0	0	0	1
55165	84939	CEP55	MUM1	1	0	0	0
10262	51503	SF3B4	CWC15	0	0	1	0
2770	5140	GNAI1	PDE3B	0	0	1	0
22925	30835	PLA2R1	CD209	0	0	0	1
7417	10449	VDAC2	ACAA2	0	0	1	0
2668	2674	GDNF	GFRA1	1	0	0	0
3932	84033	LCK	OBSCN	0	0	0	1
6157	6224	RPL27A	RPS20	0	0	1	0
57639	220082	CCDC146	SPERT	1	0	0	0
79165	147872	LENG1	CCDC155	1	0	0	0
10927	5077	SPIN1	PAX3	0	0	1	0
5977	6760	DPF2	SS18	0	0	1	0
23265	64400	EXOC7	AKTIP	1	0	0	0
3920	6627	LAMP2	SNRPA1	0	0	1	0
3956	3965	LGALS1	LGALS9	0	0	0	1
1975	4627	EIF4B	MYH9	0	0	1	0
1962	8636	EHHADH	SSNA1	1	0	0	0
3113	11079	HLA-DPA1	RER1	0	0	1	0
5423	7508	POLB	XPC	0	0	1	0
29979	51738	UBQLN1	GHRL	1	0	0	0
3204	3214	HOXA7	HOXB4	0	0	0	1
10075	22998	HUWE1	LIMCH1	0	0	1	0
219541	1024	MED19	CDK8	0	0	1	0
10170	26511	DHRS9	CHIC2	0	0	1	0
5914	10062	RARA	NR1H3	0	0	0	1
10241	55684	CALCOCO2	RABL6	1	0	0	0
5987	7004	TRIM27	TEAD4	1	0	0	0
8733	128869	GPAA1	PIGU	0	0	1	0
130574	6646	LYPD6	SOAT1	0	0	1	0
7186	391257	TRAF2	SUMO1P1	1	0	0	0
950	1653	SCARB2	DDX1	0	0	1	0
1019	8317	CDK4	CDC7	1	0	0	0
6426	6745	SRSF1	SSR1	0	0	1	0
1410	54862	CRYAB	CC2D1A	0	0	1	0
3608	5976	ILF2	UPF1	0	0	1	0
3500	6737	IGHG1	TRIM21	1	0	0	0
7080	8092	NKX2-1	ALX1	0	0	0	1
9943	65266	OXSR1	WNK4	1	0	0	0
1826	57549	DSCAM	IGSF9	0	0	0	1
2801	3219	GOLGA2	HOXB9	1	0	0	0
4841	9513	NONO	FXR2	1	0	0	0
10856	388389	RUVBL2	FAM187A	1	0	0	0
55554	386682	KLK15	KRTAP10-3	1	0	0	0
1948	284656	EFNB2	EPHA10	0	0	0	1
8836	10956	GGH	OS9	0	0	1	0
10225	84059	CD96	ADGRV1	0	0	1	0
170572	140707	HTR3C	BRI3BP	0	0	1	0
2887	3815	GRB10	KIT	1	0	0	0
2887	10451	GRB10	VAV3	0	0	0	1
351	140545	APP	RNF32	1	0	0	0
891	1022	CCNB1	CDK7	0	0	0	1
8517	54959	IKBKG	ODAM	1	0	0	0
10220	10272	GDF11	FSTL3	0	0	0	1
27018	390535	NGFRAP1	GOLGA8EP	1	0	0	0
79908	79867	BTNL8	TCTN2	0	0	1	0
353	3251	APRT	HPRT1	0	0	1	0
51160	64170	VPS28	CARD9	1	0	0	0
9371	90990	KIF3B	KIFC2	0	0	0	1
29883	125950	CNOT7	RAVER1	0	0	1	0
2774	2782	GNAL	GNB1	0	0	0	1
11222	54148	MRPL3	MRPL39	0	0	1	0
10488	441521	CREB3	CT45A5	1	0	0	0
6477	389874	SIAH1	ZCCHC13	1	0	0	0
84248	5357	FYTTD1	PLS1	0	0	1	0
7422	23129	VEGFA	PLXND1	0	0	0	1
1029	23424	CDKN2A	TDRD7	1	0	0	0
1956	3932	EGFR	LCK	0	0	0	1
3550	10514	IK	MYBBP1A	0	0	1	0
85403	5305	EAF1	PIP4K2A	0	0	1	0
54414	4012	SIAE	LNPEP	0	0	1	0
64577	4329	ALDH8A1	ALDH6A1	0	0	1	0
10112	84790	KIF20A	TUBA1C	0	0	0	1
29945	51433	ANAPC4	ANAPC5	0	0	1	0
785	3932	CACNB4	LCK	0	0	0	1
1153	8241	CIRBP	RBM10	0	0	0	1
1411	1421	CRYBA1	CRYGD	0	0	0	1
9069	29888	CLDN12	STRN4	1	0	0	0
892	23389	CCNC	MED13L	0	0	1	0
1244	1973	ABCC2	EIF4A1	0	0	1	0
9045	643836	RPL14	ZFP62	0	0	1	0
5865	171177	RAB3B	RHOV	0	0	0	1
1021	905	CDK6	CCNT2	0	0	1	0
7163	7164	TPD52	TPD52L1	1	0	0	0
3329	3912	HSPD1	LAMB1	0	0	1	0
10633	387	RASL10A	RHOA	0	0	1	0
11007	54906	CCDC85B	FAM208B	1	0	0	0
5336	8440	PLCG2	NCK2	0	0	0	1
6469	152330	SHH	CNTN4	0	0	0	1
611	6010	OPN1SW	RHO	0	0	0	1
2113	9669	ETS1	EIF5B	1	0	0	0
636	2932	BICD1	GSK3B	1	0	0	0
6236	28511	RRAD	NKIRAS2	0	0	0	1
5501	65979	PPP1CC	PHACTR4	0	1	1	0
2033	8850	EP300	KAT2B	0	0	0	1
6189	6233	RPS3A	RPS27A	0	0	1	0
64805	9950	P2RY12	GOLGA5	0	0	1	0
3192	9295	HNRNPU	SRSF11	0	0	1	0
6737	7323	TRIM21	UBE2D3	0	0	0	1
8621	90864	CDK13	SPSB3	0	0	1	0
5680	5672	PSG11	PSG4	0	0	1	0
2335	3569	FN1	IL6	0	0	0	1
131965	10260	METTL6	DENND4A	0	0	1	0
10016	11160	PDCD6	ERLIN2	0	0	1	0
468	55509	ATF4	BATF3	1	0	0	0
10653	29880	SPINT2	ALG5	0	0	1	0
7417	27044	VDAC2	SND1	0	0	1	0
10466	84342	COG5	COG8	0	0	1	0
5899	85004	RALB	RERG	0	0	0	1
396	11031	ARHGDIA	RAB31	0	0	0	1
10284	84675	SAP18	TRIM55	0	0	1	0
2885	3932	GRB2	LCK	0	0	0	1
765	766	CA6	CA7	0	0	0	1
6425	8325	SFRP5	FZD8	0	0	0	1
10286	10949	BCAS2	HNRNPA0	0	0	1	0
130574	478	LYPD6	ATP1A3	0	0	1	0
3237	5087	HOXD11	PBX1	0	0	0	1
1400	8880	CRMP1	FUBP1	1	0	0	0
388818	440023	KRTAP26-1	KRTAP5-6	1	0	0	0
10298	51765	PAK4	STK26	0	0	0	1
23011	23263	RAB21	MCF2L	0	0	0	1
2015	23166	ADGRE1	STAB1	0	0	0	1
2495	53940	FTH1	FTHL17	0	0	0	1
5966	54955	REL	C1orf109	1	0	0	0
54440	246329	SASH3	STAC3	0	0	0	1
11012	90864	KLK11	SPSB3	0	0	1	0
6671	8751	SP4	ADAM15	1	0	0	0
9609	57403	RAB36	RAB22A	0	0	0	1
387	23433	RHOA	RHOQ	0	0	0	1
3172	5916	HNF4A	RARG	0	0	0	1
387	9826	RHOA	ARHGEF11	1	0	0	0
8533	10116	COPS3	FEM1B	0	0	1	0
6691	386682	SPINK2	KRTAP10-3	1	0	0	0
7273	27063	TTN	ANKRD1	1	0	0	0
4736	6168	RPL10A	RPL37A	0	0	1	0
55506	158983	H2AFY2	H2BFWT	0	0	0	1
23212	23385	RRS1	NCSTN	0	0	1	0
283518	85359	KCNRG	DGCR6L	1	0	0	0
3643	10818	INSR	FRS2	1	0	0	0
162466	63922	PHOSPHO1	CHTF18	0	0	1	0
25809	79096	TTLL1	C11orf49	0	0	1	0
4149	23269	MAX	MGA	1	0	0	0
6790	7268	AURKA	TTC4	0	0	1	0
3801	23303	KIFC3	KIF13B	0	0	0	1
7189	7324	TRAF6	UBE2E1	0	0	0	1
6227	134492	RPS21	NUDCD2	0	0	1	0
705	57159	BYSL	TRIM54	1	0	0	0
133121	10328	ENPP6	EMC8	0	0	1	0
6191	9045	RPS4X	RPL14	0	0	1	0
351	3028	APP	HSD17B10	1	0	0	0
1021	3326	CDK6	HSP90AB1	1	0	0	0
3736	93107	KCNA1	KCNG4	0	0	0	1
337867	3034	UBAC2	HAL	0	0	1	0
9240	345651	PNMA1	ACTBL2	0	0	1	0
8369	55506	HIST1H4G	H2AFY2	0	0	0	1
160364	23353	CLEC12A	SUN1	0	0	1	0
10884	64976	MRPS30	MRPL40	0	0	1	0
7327	10477	UBE2G2	UBE2E3	0	0	0	1
4695	55573	NDUFA2	CDV3	0	0	1	0
4110	51082	MAGEA11	POLR1D	1	0	0	0
166	8812	AES	CCNK	1	0	0	0
9443	56952	MED7	PRTFDC1	0	0	1	0
22934	51534	RPIA	VTA1	1	0	0	0
51619	151636	UBE2D4	DTX3L	0	1	0	1
8517	29982	IKBKG	NRBF2	1	0	0	0
339965	56904	CCDC158	SH3GLB2	1	0	0	0
331	8767	XIAP	RIPK2	1	0	0	0
890	894	CCNA2	CCND2	0	0	0	1
11138	79735	TBC1D8	TBC1D17	0	0	0	1
407	6039	ARR3	RNASE6	1	0	0	0
23473	84936	CAPN7	ZFYVE19	1	0	0	0
10694	22948	CCT8	CCT5	0	0	1	1
79660	2992	PPP1R3B	GYG1	0	0	1	0
29979	51144	UBQLN1	HSD17B12	1	0	0	0
8440	10320	NCK2	IKZF1	0	0	0	1
87	7430	ACTN1	EZR	0	0	1	0
753	4087	LDLRAD4	SMAD2	0	0	1	0
3183	55234	HNRNPC	SMU1	0	0	1	0
705	10687	BYSL	PNMA2	1	0	0	0
90273	54549	CEACAM21	SDK2	0	0	1	0
9545	57381	RAB3D	RHOJ	0	0	0	1
3476	7321	IGBP1	UBE2D1	0	0	1	0
7837	50506	PXDN	DUOX2	0	0	0	1
8822	8823	FGF17	FGF16	0	0	0	1
4223	259232	MEOX2	NALCN	1	0	0	0
2247	2248	FGF2	FGF3	0	0	0	1
55871	90378	CBWD1	SAMD1	0	0	1	0
8518	55140	IKBKAP	ELP3	0	0	1	0
3958	5420	LGALS3	PODXL	0	0	1	0
4055	10616	LTBR	RBCK1	0	0	1	0
5595	8408	MAPK3	ULK1	0	0	0	1
9406	10534	ZRANB2	SSSCA1	0	0	1	0
3838	11200	KPNA2	CHEK2	1	0	0	0
79847	2767	TMEM180	GNA11	0	0	1	0
2832	5684	NPBWR2	PSMA3	1	0	0	0
57129	51121	MRPL47	RPL26L1	0	0	1	0
5336	7535	PLCG2	ZAP70	0	0	0	1
5329	3340	PLAUR	NDST1	0	0	1	0
10847	55929	SRCAP	DMAP1	0	0	1	0
3866	51421	KRT15	AMOTL2	1	0	0	0
1470	386682	CST2	KRTAP10-3	1	0	0	0
6924	64395	TCEB3	GMCL1	1	0	0	0
11157	25804	LSM6	LSM4	0	0	1	0
5701	51506	PSMC2	UFC1	0	0	1	0
54145	55766	H2BFS	H2AFJ	0	0	0	1
11030	84080	RBPMS	ENKD1	1	0	0	0
4293	9459	MAP3K9	ARHGEF6	0	0	0	1
8924	9025	HERC2	RNF8	1	0	0	0
7541	57332	ZBTB14	CBX8	1	0	0	0
6925	79058	TCF4	ASPSCR1	1	0	0	0
8290	9682	HIST3H3	KDM4A	1	0	0	0
3609	94081	ILF3	SFXN1	0	0	1	0
25837	89941	RAB26	RHOT2	0	0	0	1
7284	64928	TUFM	MRPL14	0	0	1	0
7336	23170	UBE2V2	TTLL12	0	0	1	0
3202	30012	HOXA5	TLX3	0	0	0	1
894	1021	CCND2	CDK6	0	0	0	1
5929	6602	RBBP5	SMARCD1	0	0	1	0
23743	3636	BHMT2	INPPL1	0	0	1	0
166	26003	AES	GORASP2	1	0	0	0
3815	7535	KIT	ZAP70	0	0	0	1
51146	388650	A4GNT	FAM69A	0	0	1	0
4907	7026	NT5E	NR2F2	0	0	1	0
2932	5610	GSK3B	EIF2AK2	0	0	0	1
51361	84376	HOOK1	HOOK3	1	0	0	0
4314	4316	MMP3	MMP7	0	0	0	1
3423	957	IDS	ENTPD5	0	0	1	0
2353	64326	FOS	RFWD2	0	0	1	0
143684	386680	FAM76B	KRTAP10-5	1	0	0	0
6102	23244	RP2	PDS5A	0	0	1	0
945	5824	CD33	PEX19	0	0	1	0
27076	55706	LYPD3	NDC1	0	0	1	0
754	388633	PTTG1IP	LDLRAD1	1	0	0	0
6489	80230	ST8SIA1	RUFY1	0	0	1	0
3178	8106	HNRNPA1	PABPN1	0	1	0	1
3297	8189	HSF1	SYMPK	1	0	0	0
7579	10168	ZSCAN20	ZNF197	0	0	1	0
8631	5442	SKAP1	POLRMT	0	0	1	0
51421	83593	AMOTL2	RASSF5	1	0	0	0
1400	8087	CRMP1	FXR1	1	0	0	0
23095	124602	KIF1B	KIF19	0	0	0	1
2010	2194	EMD	FASN	0	0	1	0
5441	9533	POLR2L	POLR1C	0	0	0	1
3084	4696	NRG1	NDUFA3	0	0	1	0
57129	6150	MRPL47	MRPL23	0	0	1	0
4148	6925	MATN3	TCF4	1	0	0	0
54438	253959	GFOD1	RALGAPA1	0	0	1	0
5901	29098	RAN	RANGRF	1	0	0	0
3697	347365	ITIH1	ITIH6	0	0	0	1
54148	64965	MRPL39	MRPS9	0	0	1	0
23281	7288	MTUS2	TULP2	1	0	0	0
2197	6194	FAU	RPS6	0	0	1	0
23268	285590	DNMBP	SH3PXD2B	0	0	0	1
1019	79159	CDK4	NOL12	1	0	0	0
26270	175	FBXO6	AGA	0	0	1	0
10460	51552	TACC3	RAB14	0	0	1	0
54819	80321	ZCCHC10	CEP70	1	0	0	0
7205	10277	TRIP6	UBE4B	0	0	1	0
4110	55619	MAGEA11	DOCK10	1	0	0	0
23394	26227	ADNP	PHGDH	0	0	1	0
55138	342931	FAM90A1	RFPL4A	0	0	1	0
11123	5532	RCAN3	PPP3CB	0	0	1	0
5499	5504	PPP1CA	PPP1R2	1	0	1	0
338657	8816	CCDC84	DCAF5	0	0	1	0
1912	22955	PHC2	SCMH1	1	0	0	0
3198	125115	HOXA1	KRT40	1	0	0	0
114822	80321	RHPN1	CEP70	1	0	0	0
8153	58480	RND2	RHOU	0	0	0	1
11338	203068	U2AF2	TUBB	0	0	1	0
10653	80255	SPINT2	SLC35F5	0	0	1	0
1488	23414	CTBP2	ZFPM2	1	0	0	0
6124	6159	RPL4	RPL29	0	0	1	0
515	253782	ATP5F1	CERS6	0	0	1	0
10592	23397	SMC2	NCAPH	0	0	1	0
5191	10574	PEX7	CCT7	0	0	1	0
55173	64928	MRPS10	MRPL14	0	0	1	0
4722	55967	NDUFS3	NDUFA12	0	0	1	0
283635	27238	FAM177A1	GPKOW	0	0	1	0
3093	196403	UBE2K	DTX3	1	1	0	0
84084	115557	RAB6C	ARHGEF25	0	0	0	1
6860	27445	SYT4	PCLO	0	0	0	1
9525	27183	VPS4B	VPS4A	1	0	0	0
5702	5713	PSMC3	PSMD7	0	0	1	0
84904	92610	ARHGEF39	TIFA	1	0	0	0
5864	7409	RAB3A	VAV1	0	0	0	1
217	8854	ALDH2	ALDH1A2	0	0	1	1
3312	10072	HSPA8	DPP3	1	0	0	0
3115	3123	HLA-DPB1	HLA-DRB1	0	0	0	1
29126	201633	CD274	TIGIT	0	0	0	1
24144	54535	TFIP11	CCHCR1	1	0	0	0
79991	4999	OBFC1	ORC2	0	0	1	0
1896	7124	EDA	TNF	0	0	0	1
5341	8935	PLEK	SKAP2	0	0	0	1
2841	6317	GPR18	SERPINB3	0	0	1	0
10241	84816	CALCOCO2	RTN4IP1	1	0	0	0
7376	7874	NR1H2	USP7	0	0	1	0
10161	30000	LPAR6	TNPO2	0	0	1	0
4149	4613	MAX	MYCN	1	0	0	0
5469	54797	MED1	MED18	0	0	1	0
3107	10447	HLA-C	FAM3C	0	0	1	0
3797	84643	KIF3C	KIF2B	0	0	0	1
2250	26291	FGF5	FGF21	0	0	0	1
10528	10813	NOP56	UTP14A	0	0	1	0
3216	3235	HOXB6	HOXD9	0	0	0	1
4110	79706	MAGEA11	PRKRIP1	1	0	0	0
2688	5618	GH1	PRLR	0	1	0	1
3927	84445	LASP1	LZTS2	1	0	0	0
566	5328	AZU1	PLAU	0	0	0	1
1857	79856	DVL3	SNX22	1	0	0	0
203076	729967	C8orf74	MORN2	0	0	1	0
23327	79901	NEDD4L	CYBRD1	1	0	0	0
55703	171568	POLR3B	POLR3H	0	0	1	0
1039	84260	CDR2	TCHP	1	0	0	0
463	5307	ZFHX3	PITX1	0	0	0	1
2986	3000	GUCY2F	GUCY2D	0	0	0	1
1398	6310	CRK	ATXN1	1	0	0	0
549	1891	AUH	ECH1	0	0	0	1
6426	10492	SRSF1	SYNCRIP	0	0	1	0
3030	201595	HADHA	STT3B	0	0	1	0
79980	57082	DSN1	CASC5	0	0	1	0
64147	653121	KIF9	ZBTB8A	1	0	0	0
4641	10236	MYO1C	HNRNPR	0	0	1	0
83759	51096	RBM4B	UTP18	0	0	1	0
1946	2043	EFNA5	EPHA4	1	0	0	1
6477	54819	SIAH1	ZCCHC10	1	0	0	0
846	10959	CASR	TMED2	1	0	0	0
2778	2768	GNAS	GNA12	0	0	1	0
25804	79912	LSM4	PYROXD1	0	0	1	0
3689	9267	ITGB2	CYTH1	1	0	0	0
900	10318	CCNG1	TNIP1	1	0	0	0
3717	4145	JAK2	MATK	0	0	0	1
8027	11124	STAM	FAF1	0	0	0	1
57703	60677	CWC22	CELF6	0	0	0	1
7341	9063	SUMO1	PIAS2	1	0	0	0
84305	84816	WIBG	RTN4IP1	1	0	0	0
10403	147700	NDC80	KLC3	1	0	0	0
11033	116985	ADAP1	ARAP1	0	0	0	1
8538	23314	BARX2	SATB2	0	0	0	1
60561	79843	RINT1	FAM124B	1	0	0	0
5770	10269	PTPN1	ZMPSTE24	0	0	1	0
23475	8805	QPRT	TRIM24	0	0	1	0
5143	8654	PDE4C	PDE5A	0	0	0	1
6147	6156	RPL23A	RPL30	0	0	1	0
8907	386675	AP1M1	KRTAP10-7	1	0	0	0
1616	7161	DAXX	TP73	1	0	0	0
63892	83878	THADA	USHBP1	1	0	0	0
3183	10262	HNRNPC	SF3B4	0	0	0	1
5984	10193	RFC4	RNF41	1	0	0	0
1058	1730	CENPA	DIAPH2	1	0	0	0
55064	22890	SPATA6L	ZBTB1	0	0	1	0
11222	28977	MRPL3	MRPL42	0	0	1	0
139067	6821	SPANXN3	SUOX	0	0	1	0
1039	201725	CDR2	C4orf46	1	0	0	0
23439	64788	ATP1B4	LMF1	0	0	1	0
5899	28512	RALB	NKIRAS1	0	0	0	1
2801	116841	GOLGA2	SNAP47	1	0	0	0
3212	23314	HOXB2	SATB2	0	0	0	1
5459	8820	POU4F3	HESX1	0	0	0	1
3290	79694	HSD11B1	MANEA	0	0	1	0
283150	54556	FOXR1	ING3	0	0	1	0
5999	9276	RGS4	COPB2	1	0	0	0
79922	8545	MRM1	CGGBP1	0	0	1	0
6597	57492	SMARCA4	ARID1B	1	0	1	0
26747	2767	NUFIP1	GNA11	0	0	1	0
22800	51196	RRAS2	PLCE1	0	0	0	1
2776	2782	GNAQ	GNB1	0	0	0	1
23338	51147	JADE2	ING4	1	0	1	1
11267	55697	SNF8	VAC14	1	0	0	0
3921	6176	RPSA	RPLP1	0	0	1	0
3421	10084	IDH3G	PQBP1	0	0	1	0
54908	285093	SPDL1	RTP5	1	0	0	0
25956	7203	SEC31B	CCT3	0	0	1	0
9092	23524	SART1	SRRM2	0	0	1	0
7325	7341	UBE2E2	SUMO1	0	0	0	1
5813	5814	PURA	PURB	0	0	1	0
5553	23178	PRG2	PASK	0	0	1	0
26262	54884	TSPAN17	RETSAT	0	0	1	0
170572	25880	HTR3C	TMEM186	0	0	1	0
2782	51655	GNB1	RASD1	1	0	0	0
5869	55288	RAB5B	RHOT1	0	0	0	1
10653	57680	SPINT2	CHD8	0	0	1	0
5019	57466	OXCT1	SCAF4	0	0	1	0
941	151888	CD80	BTLA	0	0	0	1
51233	1453	DRICH1	CSNK1D	0	0	1	0
7024	51277	TFCP2	DNAJC27	1	0	0	0
760	55139	CA2	ANKZF1	1	0	0	0
1742	3741	DLG4	KCNA5	1	0	0	0
396	5864	ARHGDIA	RAB3A	0	0	0	1
84277	4724	DNAJC30	NDUFS4	0	0	1	0
1022	5298	CDK7	PI4KB	0	0	1	0
29979	57326	UBQLN1	PBXIP1	1	0	0	0
6144	6203	RPL21	RPS9	0	0	1	0
3860	7114	KRT13	TMSB4X	1	0	0	0
6045	23492	RNF2	CBX7	1	0	0	0
4068	89884	SH2D1A	LHX4	1	0	0	0
6484	54928	ST3GAL4	IMPAD1	0	0	1	0
1153	5621	CIRBP	PRNP	1	0	0	0
627	4908	BDNF	NTF3	1	0	0	0
1236	6366	CCR7	CCL21	1	0	0	0
717	2161	C2	F12	0	0	0	1
580	2130	BARD1	EWSR1	1	0	0	0
23092	29993	ARHGAP26	PACSIN1	0	0	0	1
3371	91653	TNC	BOC	0	0	0	1
3516	54455	RBPJ	FBXO42	0	0	1	0
11335	23466	CBX3	CBX6	0	0	0	1
51061	1387	TXNDC11	CREBBP	0	0	1	0
3838	5965	KPNA2	RECQL	1	0	0	0
10126	140735	DNAL4	DYNLL2	1	0	0	1
7159	10813	TP53BP2	UTP14A	1	0	0	0
118472	10152	ZNF511	ABI2	0	0	1	0
4800	9747	NFYA	TCAF1	1	0	0	0
94	659	ACVRL1	BMPR2	0	0	0	1
286530	477	P2RY8	ATP1A2	0	0	1	0
23201	54461	FAM168A	FBXW5	1	0	0	0
2624	5684	GATA2	PSMA3	1	0	0	0
8631	51535	SKAP1	PPHLN1	0	0	1	0
6449	7037	SGTA	TFRC	1	0	0	0
54472	84528	TOLLIP	RHOXF2	1	1	0	0
3110	5459	MNX1	POU4F3	0	0	0	1
55093	84445	WDYHV1	LZTS2	1	0	0	0
84197	8744	POMK	TNFSF9	0	0	1	0
9839	10980	ZEB2	COPS6	1	0	0	0
54539	89885	NDUFB11	FATE1	1	0	0	0
4723	387521	NDUFV1	TMEM189	0	0	1	0
81576	23140	CCDC130	ZZEF1	0	0	1	0
3964	10544	LGALS8	PROCR	0	0	1	0
84993	10013	UBL7	HDAC6	0	0	1	0
9618	51729	TRAF4	WBP11	1	0	0	0
6133	6223	RPL9	RPS19	0	0	1	0
53831	7905	GPR84	REEP5	0	0	1	0
990	5001	CDC6	ORC5	1	0	0	0
5071	7965	PARK2	AIMP2	1	0	0	0
140735	2130	DYNLL2	EWSR1	1	0	0	0
3308	3309	HSPA4	HSPA5	0	0	1	0
5530	51778	PPP3CA	MYOZ2	1	0	0	0
8649	56993	LAMTOR3	TOMM22	0	0	1	0
2742	25963	GLRA2	TMEM87A	0	0	1	0
6473	55553	SHOX	SOX6	1	0	0	0
6949	9554	TCOF1	SEC22B	0	0	1	0
5937	7024	RBMS1	TFCP2	1	0	0	0
23368	145282	PPP1R13B	MIPOL1	1	0	0	0
53407	6811	STX18	STX5	0	0	1	0
286343	4741	LURAP1L	NEFM	0	0	1	0
549	1892	AUH	ECHS1	0	0	0	1
2275	83719	FHL3	YPEL3	1	0	0	0
125115	148266	KRT40	ZNF569	1	0	0	0
4085	9817	MAD2L1	KEAP1	1	0	0	0
3608	10153	ILF2	CEBPZ	0	0	1	0
6737	10206	TRIM21	TRIM13	0	0	0	1
1745	6496	DLX1	SIX3	0	0	0	1
6386	100288797	SDCBP	TMEM239	1	0	0	0
3107	79867	HLA-C	TCTN2	0	0	1	0
7128	7185	TNFAIP3	TRAF1	1	0	0	0
5660	6601	PSAP	SMARCC2	0	0	1	0
6280	9775	S100A9	EIF4A3	0	0	1	0
54780	79677	NSMCE4A	SMC6	0	0	1	0
22933	4999	SIRT2	ORC2	0	0	1	0
4110	79959	MAGEA11	CEP76	1	0	0	0
11012	64881	KLK11	PCDH20	0	0	1	0
5347	11200	PLK1	CHEK2	0	0	0	1
79814	10845	AGMAT	CLPX	0	0	1	0
140691	389434	TRIM69	IYD	1	0	0	0
5147	5886	PDE6D	RAD23A	1	0	0	0
645455	79036	CEP170P1	KXD1	1	0	0	0
9817	57820	KEAP1	CCNB1IP1	1	0	0	0
5077	5458	PAX3	POU4F2	0	0	0	1
374	3383	AREG	ICAM1	0	0	1	0
11030	91694	RBPMS	LONRF1	1	0	0	0
8334	255626	HIST1H2AC	HIST1H2BA	0	0	0	1
6144	93144	RPL21	RPS10P5	0	0	1	0
23101	27289	MCF2L2	RND1	0	0	0	1
558	23371	AXL	TNS2	1	0	0	0
6352	23643	CCL5	LY96	0	0	0	1
5610	6895	EIF2AK2	TARBP2	1	0	0	0
51203	6286	NUSAP1	S100P	0	0	1	0
6135	6141	RPL11	RPL18	0	0	1	0
10241	78986	CALCOCO2	DUSP26	1	0	0	0
1810	8294	DR1	HIST1H4I	0	0	0	1
10815	51371	CPLX1	POMP	0	0	1	0
5727	84892	PTCH1	POMGNT2	0	0	1	0
55061	51061	SUSD4	TXNDC11	0	0	1	0
818	10769	CAMK2G	PLK2	0	0	0	1
4208	9734	MEF2C	HDAC9	1	0	0	0
3575	150372	IL7R	NFAM1	0	0	0	1
817	91875	CAMK2D	TTC5	1	0	0	0
6142	6161	RPL18A	RPL32	0	0	1	0
10456	1272	HAX1	CNTN1	0	0	1	0
1053	7750	CEBPE	ZMYM2	1	0	0	0
4628	4641	MYH10	MYO1C	0	0	1	0
88	6672	ACTN2	SP100	1	0	0	0
2249	2260	FGF4	FGFR1	0	0	0	1
652	2660	BMP4	MSTN	0	0	0	1
3667	5296	IRS1	PIK3R2	1	0	0	0
10933	79618	MORF4L1	HMBOX1	1	0	0	0
5089	51450	PBX2	PRRX2	0	0	0	1
23205	23305	ACSBG1	ACSL6	0	0	0	1
4358	10232	MPV17	MSLN	0	0	1	0
84445	9654	LZTS2	TTLL4	0	0	1	0
9240	51	PNMA1	ACOX1	0	0	1	0
125058	386681	TBC1D16	KRTAP10-8	1	0	0	0
3860	151254	KRT13	ALS2CR11	1	0	0	0
9970	29079	NR1I3	MED4	0	0	1	0
2147	2160	F2	F11	0	0	0	1
28989	51603	NTMT1	METTL13	0	0	1	0
2215	2710	FCGR3B	GK	0	0	1	0
6867	8945	TACC1	BTRC	1	0	0	0
27072	64601	VPS41	VPS16	0	0	1	0
5872	81876	RAB13	RAB1B	0	0	0	1
