,EntrezId,Genes,StartiPyDiff_1,StartiPyDiff_2,StartiPyDiff_3,StratiPyDiff_Comp,StratiPyDiff_W,StartiPy_1,StartiPy_2,StartiPy_3,StratiPy_Comp,StratiPy_W,NNF_1,NNF_2,NNF_3,NNF_Comp,NNF_W,NNFDiff_1,NNFDiff_2,NNFDiff_3,NNFDiff_Comp,NNFDiff_W
8879,66035,SLC2A11,0.000729057113706,0.000478938886323,7.72144975176e-05,0,0.00128521049755,2.33501790207e-05,9.71552069104e-05,0.00663712969655,2,0.00675763508248,1.06126382343,0.91375252966,0.806872333402,0,2.78188868649,1.06126382343,0.91375252966,0.806872333402,0,2.78188868649
8880,154091,SLC2A12,8.88751485119e-05,0.000674518225907,8.51715420091e-05,1,0.000848564916428,9.21006897024e-05,5.82953200317e-05,0.00332082078958,2,0.00347121679932,1.46264426286,1.43552343501,2.20132509215,2,5.09949279002,1.46264426286,1.43552343501,2.20132509215,2,5.09949279002
8881,114134,SLC2A13,0.000303766159466,0.000693424726889,0.000138401162035,1,0.00113559204839,0.000177189701938,3.58181406952e-05,0.00336125802568,2,0.00357426586831,0.431597886328,0.752447252124,0.193937857005,1,1.37798299546,0.431597886328,0.752447252124,0.193937857005,1,1.37798299546
8882,11182,SLC2A6,0.000783625299876,0.000272795415503,8.41826961832e-06,0,0.001064838985,3.14898811984e-05,0.00324489667254,7.50343848341e-05,1,0.00335142093857,0.622801024897,2.18742619789,0.436183769385,1,3.24641099218,0.622801024897,2.18742619789,0.436183769385,1,3.24641099218
8883,155184,SLC2A7,0.000717687581461,0.000460154588269,0.000147121737069,0,0.0013249639068,0.00011839293801,0.000147859350888,0.00356196263897,2,0.00382821492787,1.24047705541,0.505053679981,0.352776960822,0,2.09830769621,1.24047705541,0.505053679981,0.352776960822,0,2.09830769621
8884,29988,SLC2A8,0.000718119806285,4.57919288101e-05,0.000233180401022,0,0.000997092136117,6.28405735167e-05,0.00317259480678,1.97941323791e-05,1,0.00325522951268,0.170446285379,0.408189510232,0.822488818256,2,1.40112461387,0.170446285379,0.408189510232,0.822488818256,2,1.40112461387
8885,56606,SLC2A9,0.0020195269463,0.000124238616912,5.70362333015e-05,0,0.00220080179651,2.58170437391e-05,5.80366018469e-05,0.0100034408657,2,0.0100872945112,1.98689825796,0.286986619494,0.222594856621,0,2.49647973408,1.98689825796,0.286986619494,0.222594856621,0,2.49647973408
8886,7779,SLC30A1,0.00137268586397,0.000228206301469,2.75330604432e-05,0,0.00162842522588,0.00413491463821,0.000133563399743,0.00339018395517,0,0.00765866199313,0.111301166098,0.781439135288,0.0207322240215,1,0.913472525407,0.111301166098,0.781439135288,0.0207322240215,1,0.913472525407
8887,64924,SLC30A5,1.88162327937e-05,3.63178340422e-05,0.00130603601881,2,0.00136117008565,2.75489176128e-05,0.000134540639951,0.00668492106111,2,0.00684701061867,1.20965503338,0.91826261076,0.145511373661,0,2.2734290178,1.20965503338,0.91826261076,0.145511373661,0,2.2734290178
8888,169026,SLC30A8,0.000704524882041,0.0006449594317,0.000228218182252,0,0.00157770249599,0.00367524343533,0.00316717679146,4.95331244208e-05,0,0.00689195335121,0.457329768438,2.37914583514,1.21645129629,1,4.05292689987,0.457329768438,2.37914583514,1.21645129629,1,4.05292689987
8889,10463,SLC30A9,0.000139424487367,0.000660990434952,0.000103310107409,1,0.000903725029728,0.00436509487306,5.39955956109e-05,8.56245604364e-05,0,0.00450471502911,0.923183493452,1.18243819304,0.0929658465493,1,2.19858753304,0.923183493452,1.18243819304,0.0929658465493,1,2.19858753304
8890,347734,SLC35B2,0.0001033941581,4.28408994147e-05,0.000654454357656,2,0.000800689415171,0.00013005945571,0.00320342883681,0.000375941263656,1,0.00370942955618,1.32551881518,0.0357667168605,1.1042196494,0,2.46550518144,1.32551881518,0.0357667168605,1.1042196494,0,2.46550518144
8891,51000,SLC35B3,0.000259850423725,1.69737741306e-05,0.00101767739794,2,0.00129450159579,3.68985634381e-05,3.84704820146e-05,0.00332940544073,2,0.00340477448618,0.953166365301,1.0054905176,1.41149799123,2,3.37015487413,0.953166365301,1.0054905176,1.41149799123,2,3.37015487413
8892,51006,SLC35C2,0.000841172463302,5.43295097313e-06,3.60911124189e-05,0,0.000882696526694,7.6115263494e-05,0.0031512869995,9.97014169771e-05,1,0.00332710367997,0.678129796312,0.28200363592,0.61736919029,0,1.57750262252,0.678129796312,0.28200363592,0.61736919029,0,1.57750262252
8893,340146,SLC35D3,0.000685241441184,0.000948771807821,0.000107501223911,1,0.00174151447292,0.00364459769436,5.11309681245e-05,0.00351853454026,0,0.00721426320275,0.334099598886,0.267121097456,1.93630780281,2,2.53752849915,0.334099598886,0.267121097456,1.93630780281,2,2.53752849915
8894,79939,SLC35E1,0.000701302669263,0.000114380060962,5.72221127182e-05,0,0.000872904842943,3.55572140865e-05,0.00319854474443,1.13433378003e-05,1,0.00324544529632,0.754928241576,0.164247000065,1.25607941317,2,2.17525465481,0.754928241576,0.164247000065,1.25607941317,2,2.17525465481
8895,148641,SLC35F3,0.00138772952985,0.000677623797446,4.13081042956e-05,0,0.00210666143159,0.00364241934724,0.000145662967722,0.00675259152919,2,0.0105406738442,0.388382516532,1.41173629721,2.77800665599,2,4.57812546973,0.388382516532,1.41173629721,2.77800665599,2,4.57812546973
